Annotation Cluster 1	Enrichment Score: 0.7506222270005514
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0010605~negative regulation of macromolecule metabolic process	15	16.666666666666664	0.1546312559206038	23204, 327657, 7593, 80317, 163050, 8841, 5648, 1101, 1852, 6909, 6695, 27102, 117581, 7009, 5329	73	2181	14999	1.4131069699082361	1.0	0.9999998341991504	93.97123400950483
GOTERM_BP_ALL	GO:0080090~regulation of primary metabolic process	31	34.44444444444444	0.1703879057728226	2145, 90007, 83752, 23204, 327657, 7593, 79366, 51043, 163050, 2074, 8841, 1101, 345275, 6909, 3198, 25897, 7768, 5329, 5600, 80317, 1240, 5648, 1852, 1717, 6695, 27102, 643641, 30832, 117581, 58491, 7009	73	5342	14999	1.192332152033767	1.0	0.9999992123828937	95.59841342357251
GOTERM_MF_ALL	GO:0097159~organic cyclic compound binding	31	34.44444444444444	0.1727544357989031	83752, 7593, 10857, 79366, 51043, 163050, 2074, 60625, 8815, 353497, 339761, 6909, 3198, 7768, 23193, 22800, 728294, 65095, 7280, 5600, 80317, 4723, 55299, 1717, 64976, 27102, 643641, 30832, 117581, 58491, 10783	71	5515	15016	1.18880900999834	1.0	0.9999993353645036	92.06864585654225
GOTERM_MF_ALL	GO:0003682~chromatin binding	5	5.555555555555555	0.17869872551071864	2145, 79366, 80317, 2074, 8841	71	473	15016	2.23565494446595	1.0	0.9999925843400664	92.7973050428483
GOTERM_MF_ALL	GO:0000982~transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding	4	4.444444444444445	0.20161996512984792	6909, 7593, 51043, 80317	71	332	15016	2.548107924656372	1.0	0.9999871031573986	95.06569845514063
GOTERM_MF_ALL	GO:0000978~RNA polymerase II core promoter proximal region sequence-specific DNA binding	4	4.444444444444445	0.21004543878212073	6909, 7593, 51043, 80317	71	339	15016	2.4954921268021106	1.0	0.9999591192320434	95.71791973073276
GOTERM_MF_ALL	GO:0000987~core promoter proximal region sequence-specific DNA binding	4	4.444444444444445	0.23453401447662736	6909, 7593, 51043, 80317	71	359	15016	2.3564674957824945	1.0	0.9999556165417515	97.18875134153477
GOTERM_MF_ALL	GO:0001159~core promoter proximal region DNA binding	4	4.444444444444445	0.2357727511118174	6909, 7593, 51043, 80317	71	360	15016	2.3499217527386542	1.0	0.9998719388826248	97.24894039337242
GOTERM_MF_ALL	GO:0003676~nucleic acid binding	21	23.333333333333332	0.24880902402756322	65095, 7593, 79366, 51043, 80317, 55299, 163050, 2074, 60625, 353497, 8815, 6909, 64976, 3198, 7768, 27102, 23193, 643641, 30832, 117581, 58491	71	3671	15016	1.2098480285143167	1.0	0.9998127116067675	97.81400375176253
GOTERM_BP_ALL	GO:0000122~negative regulation of transcription from RNA polymerase II promoter	6	6.666666666666667	0.25613547379210455	6909, 7593, 80317, 163050, 8841, 7009	73	712	14999	1.7314529782976757	1.0	0.9999997179464142	99.28975913265579
GOTERM_MF_ALL	GO:0003677~DNA binding	14	15.555555555555555	0.28005402796994977	8815, 353497, 6909, 3198, 7593, 7768, 79366, 51043, 80317, 30832, 163050, 117581, 2074, 58491	71	2321	15016	1.275700736083888	1.0	0.9991247324083367	98.76093076808291
GOTERM_MF_ALL	GO:0003700~transcription factor activity, sequence-specific DNA binding	8	8.88888888888889	0.290879904581236	6909, 7593, 7768, 51043, 80317, 30832, 163050, 58491	71	1154	15016	1.4661556862840823	1.0	0.9989662968105022	98.98803527242208
GOTERM_MF_ALL	GO:0001071~nucleic acid binding transcription factor activity	8	8.88888888888889	0.2916286718343456	6909, 7593, 7768, 51043, 80317, 30832, 163050, 58491	71	1155	15016	1.4648862874214987	1.0	0.9984426247384175	99.00222142052522
GOTERM_BP_ALL	GO:0031323~regulation of cellular metabolic process	29	32.22222222222222	0.3357971165495449	2145, 90007, 83752, 23204, 327657, 7593, 79366, 51043, 163050, 2074, 8841, 1101, 6909, 3198, 25897, 7768, 5329, 5600, 80317, 1240, 5648, 1852, 6695, 27102, 643641, 30832, 117581, 58491, 7009	73	5378	14999	1.1079410281359368	1.0	0.999999423522818	99.89311713664235
GOTERM_BP_ALL	GO:0010629~negative regulation of gene expression	9	10.0	0.34842709947606787	6909, 7593, 27102, 80317, 163050, 117581, 8841, 7009, 5648	73	1388	14999	1.3322707354624768	1.0	0.9999995925878878	99.92246409471974
GOTERM_BP_ALL	GO:2000113~negative regulation of cellular macromolecule biosynthetic process	8	8.88888888888889	0.3839484909796739	6909, 7593, 27102, 80317, 163050, 117581, 8841, 7009	73	1238	14999	1.327727001128643	1.0	0.9999997751473488	99.96963010076134
GOTERM_BP_ALL	GO:0045892~negative regulation of transcription, DNA-templated	7	7.777777777777778	0.40092000474240275	6909, 7593, 80317, 163050, 117581, 8841, 7009	73	1061	14999	1.3555704749977404	1.0	0.9999998266348626	99.98096313085743
GOTERM_BP_ALL	GO:0048519~negative regulation of biological process	23	25.555555555555554	0.4025870170217607	90007, 23204, 5600, 327657, 7593, 4494, 347902, 79366, 80317, 163050, 1240, 8841, 5648, 55217, 1101, 1852, 6909, 6695, 27102, 5799, 117581, 7009, 5329	73	4296	14999	1.1000261472921609	1.0	0.9999997859811517	99.98182970837907
GOTERM_BP_ALL	GO:0060255~regulation of macromolecule metabolic process	28	31.11111111111111	0.4199162440016546	286133, 2145, 23204, 327657, 7593, 79366, 51043, 163050, 2074, 8841, 1101, 6909, 3198, 25897, 7768, 5329, 5600, 80317, 1240, 5648, 1852, 6695, 27102, 643641, 30832, 117581, 58491, 7009	73	5359	14999	1.0735288478989384	1.0	0.9999998797975843	99.98889248133939
GOTERM_BP_ALL	GO:0050789~regulation of biological process	50	55.55555555555556	0.42181608302108814	2145, 23204, 327657, 7593, 4494, 9922, 51043, 163050, 8841, 1101, 3198, 25897, 22800, 5329, 5600, 347902, 80317, 55298, 1240, 5648, 1852, 1717, 6695, 3916, 643641, 117581, 58491, 286133, 83752, 90007, 79366, 53358, 2074, 962, 924, 55217, 345275, 6909, 7768, 5799, 116984, 26509, 116535, 400935, 27102, 10497, 909, 30832, 7009, 10783	73	9928	14999	1.0347791771991213	1.0	0.9999998064191735	99.98948531102332
GOTERM_BP_ALL	GO:0006355~regulation of transcription, DNA-templated	18	20.0	0.4225821154626407	2145, 5600, 7593, 79366, 51043, 80317, 163050, 2074, 1240, 8841, 6909, 3198, 7768, 643641, 30832, 117581, 58491, 7009	73	3313	14999	1.1163246488511427	1.0	0.9999997552759865	99.98971582190005
GOTERM_BP_ALL	GO:0006351~transcription, DNA-templated	18	20.0	0.42366225809949143	2145, 5600, 7593, 79366, 51043, 80317, 163050, 2074, 1240, 8841, 6909, 3198, 7768, 643641, 30832, 117581, 58491, 7009	73	3315	14999	1.1156511498171449	1.0	0.9999996976478716	99.99003279121187
GOTERM_BP_ALL	GO:1903506~regulation of nucleic acid-templated transcription	18	20.0	0.43231204665704187	2145, 5600, 7593, 79366, 51043, 80317, 163050, 2074, 1240, 8841, 6909, 3198, 7768, 643641, 30832, 117581, 58491, 7009	73	3331	14999	1.1102922730843097	1.0	0.9999995724001242	99.99225951128801
GOTERM_BP_ALL	GO:1903507~negative regulation of nucleic acid-templated transcription	7	7.777777777777778	0.43762552190397186	6909, 7593, 80317, 163050, 117581, 8841, 7009	73	1103	14999	1.3039531042362673	1.0	0.9999993258491641	99.99338570516
GOTERM_BP_ALL	GO:2001141~regulation of RNA biosynthetic process	18	20.0	0.44205776379751277	2145, 5600, 7593, 79366, 51043, 80317, 163050, 2074, 1240, 8841, 6909, 3198, 7768, 643641, 30832, 117581, 58491, 7009	73	3349	14999	1.1043247422047882	1.0	0.9999993078994609	99.99420533545165
GOTERM_BP_ALL	GO:1902679~negative regulation of RNA biosynthetic process	7	7.777777777777778	0.4515366259319431	6909, 7593, 80317, 163050, 117581, 8841, 7009	73	1119	14999	1.2853085558289568	1.0	0.9999987052396642	99.995648827804
GOTERM_BP_ALL	GO:0010558~negative regulation of macromolecule biosynthetic process	8	8.88888888888889	0.4549012954623098	6909, 7593, 27102, 80317, 163050, 117581, 8841, 7009	73	1326	14999	1.2396123886857164	1.0	0.9999986333913009	99.99607424693164
GOTERM_BP_ALL	GO:0010468~regulation of gene expression	21	23.333333333333332	0.4569886182633799	286133, 2145, 5600, 7593, 79366, 51043, 80317, 163050, 2074, 1240, 8841, 5648, 6909, 3198, 7768, 27102, 643641, 30832, 117581, 58491, 7009	73	3994	14999	1.080315678997949	1.0	0.9999984845927669	99.99631816606328
GOTERM_BP_ALL	GO:0009889~regulation of biosynthetic process	21	23.333333333333332	0.459036563244076	2145, 5600, 7593, 79366, 51043, 80317, 163050, 2074, 1240, 8841, 345275, 1717, 6909, 3198, 7768, 27102, 643641, 30832, 117581, 58491, 7009	73	3998	14999	1.0792348228908974	1.0	0.9999983222387434	99.99654357845505
GOTERM_BP_ALL	GO:0051253~negative regulation of RNA metabolic process	7	7.777777777777778	0.4825802524009205	6909, 7593, 80317, 163050, 117581, 8841, 7009	73	1155	14999	1.24524699045247	1.0	0.9999977695153153	99.99835745056002
GOTERM_BP_ALL	GO:0051252~regulation of RNA metabolic process	18	20.0	0.4956831613523416	2145, 5600, 7593, 79366, 51043, 80317, 163050, 2074, 1240, 8841, 6909, 3198, 7768, 643641, 30832, 117581, 58491, 7009	73	3448	14999	1.0726170422400916	1.0	0.9999978091116067	99.99893028528795
GOTERM_BP_ALL	GO:0097659~nucleic acid-templated transcription	18	20.0	0.4973028277777374	2145, 5600, 7593, 79366, 51043, 80317, 163050, 2074, 1240, 8841, 6909, 3198, 7768, 643641, 30832, 117581, 58491, 7009	73	3451	14999	1.0716846020410997	1.0	0.9999975916676827	99.99898629873111
GOTERM_BP_ALL	GO:0031327~negative regulation of cellular biosynthetic process	8	8.88888888888889	0.5010232830560504	6909, 7593, 27102, 80317, 163050, 117581, 8841, 7009	73	1384	14999	1.1876633145933961	1.0	0.9999971614088725	99.99910469853795
GOTERM_BP_ALL	GO:2000112~regulation of cellular macromolecule biosynthetic process	19	21.11111111111111	0.5029853972251894	2145, 5600, 7593, 79366, 51043, 80317, 163050, 2074, 1240, 8841, 6909, 3198, 7768, 27102, 643641, 30832, 117581, 58491, 7009	73	3669	14999	1.064009080149494	1.0	0.9999964645387398	99.99916177706164
GOTERM_MF_ALL	GO:0000977~RNA polymerase II regulatory region sequence-specific DNA binding	4	4.444444444444445	0.5064024501887396	6909, 7593, 51043, 80317	71	576	15016	1.4687010954616588	1.0	0.9993270287637394	99.99201018489852
GOTERM_MF_ALL	GO:0001012~RNA polymerase II regulatory region DNA binding	4	4.444444444444445	0.5099153357350894	6909, 7593, 51043, 80317	71	579	15016	1.461091245226106	1.0	0.9992006975801604	99.99273749896666
GOTERM_BP_ALL	GO:0010628~positive regulation of gene expression	9	10.0	0.5110668812554124	2145, 5600, 7593, 79366, 51043, 80317, 2074, 163050, 8841	73	1605	14999	1.1521444117270514	1.0	0.9999959769910977	99.99936273531088
GOTERM_BP_ALL	GO:0044260~cellular macromolecule metabolic process	38	42.22222222222222	0.512630258411699	2145, 83752, 23204, 327657, 7593, 79366, 51043, 163050, 2074, 53358, 60625, 8841, 1101, 8815, 353497, 6909, 3198, 25897, 7768, 79786, 5799, 5329, 728294, 5600, 80317, 55298, 1240, 5648, 1852, 64976, 6695, 27102, 643641, 30832, 117581, 58491, 10783, 7009	73	7631	14999	1.023155370218449	1.0	0.9999956417705164	99.99939596177302
GOTERM_BP_ALL	GO:0051172~negative regulation of nitrogen compound metabolic process	8	8.88888888888889	0.5151245226407453	6909, 7593, 27102, 80317, 163050, 117581, 8841, 7009	73	1402	14999	1.1724151407969046	1.0	0.9999954386430108	99.99944562066203
GOTERM_MF_ALL	GO:0044212~transcription regulatory region DNA binding	5	5.555555555555555	0.5184352197356838	6909, 7593, 51043, 80317, 163050	71	802	15016	1.3185346492922623	1.0	0.9991509825537305	99.99425476041455
GOTERM_BP_ALL	GO:0009890~negative regulation of biosynthetic process	8	8.88888888888889	0.5190195916976426	6909, 7593, 27102, 80317, 163050, 117581, 8841, 7009	73	1407	14999	1.1682487756910165	1.0	0.9999954602201018	99.9995155595076
GOTERM_MF_ALL	GO:0000975~regulatory region DNA binding	5	5.555555555555555	0.5214190497172612	6909, 7593, 51043, 80317, 163050	71	805	15016	1.3136208555681919	1.0	0.9990009621388315	99.99471266024706
GOTERM_MF_ALL	GO:0001067~regulatory region nucleic acid binding	5	5.555555555555555	0.5224118347750515	6909, 7593, 51043, 80317, 163050	71	806	15016	1.3119910530178591	1.0	0.9987913374736204	99.99485736432261
GOTERM_BP_ALL	GO:0010556~regulation of macromolecule biosynthetic process	19	21.11111111111111	0.559963881906648	2145, 5600, 7593, 79366, 51043, 80317, 163050, 2074, 1240, 8841, 6909, 3198, 7768, 27102, 643641, 30832, 117581, 58491, 7009	73	3778	14999	1.033311094512571	1.0	0.9999961650038348	99.99989055299162
GOTERM_BP_ALL	GO:0032774~RNA biosynthetic process	18	20.0	0.5644662754854093	2145, 5600, 7593, 79366, 51043, 80317, 163050, 2074, 1240, 8841, 6909, 3198, 7768, 643641, 30832, 117581, 58491, 7009	73	3577	14999	1.0339344595034485	1.0	0.9999963005479774	99.99990784383121
GOTERM_MF_ALL	GO:0000981~RNA polymerase II transcription factor activity, sequence-specific DNA binding	4	4.444444444444445	0.5719567487594687	6909, 7593, 51043, 80317	71	634	15016	1.3343404274225796	1.0	0.9989718367884217	99.99880995993576
GOTERM_BP_ALL	GO:0006366~transcription from RNA polymerase II promoter	9	10.0	0.5792052287045484	2145, 6909, 7593, 51043, 80317, 2074, 163050, 8841, 7009	73	1700	14999	1.0877598710717162	1.0	0.9999968356229192	99.99994817498813
GOTERM_BP_ALL	GO:0045934~negative regulation of nucleobase-containing compound metabolic process	7	7.777777777777778	0.5833207546429563	6909, 7593, 80317, 163050, 117581, 8841, 7009	73	1277	14999	1.12628055910149	1.0	0.9999965408268653	99.99995602846676
GOTERM_BP_ALL	GO:1903508~positive regulation of nucleic acid-templated transcription	7	7.777777777777778	0.5872542066095059	2145, 7593, 79366, 80317, 2074, 163050, 8841	73	1282	14999	1.1218878892141986	1.0	0.9999957698160113	99.99996247685095
GOTERM_BP_ALL	GO:0045893~positive regulation of transcription, DNA-templated	7	7.777777777777778	0.5872542066095059	2145, 7593, 79366, 80317, 2074, 163050, 8841	73	1282	14999	1.1218878892141986	1.0	0.9999957698160113	99.99996247685095
GOTERM_MF_ALL	GO:0000976~transcription regulatory region sequence-specific DNA binding	4	4.444444444444445	0.5922710565029611	6909, 7593, 51043, 80317	71	653	15016	1.2955158208053836	1.0	0.998803847468034	99.99937857814996
GOTERM_BP_ALL	GO:0044238~primary metabolic process	45	50.0	0.5938655675329555	2145, 90007, 83752, 23204, 327657, 7593, 79366, 51043, 163050, 2074, 53358, 60625, 8841, 345275, 1101, 353497, 8815, 6909, 3198, 25897, 7768, 23193, 79786, 5799, 9167, 5329, 728294, 5600, 80317, 55298, 4723, 1240, 5648, 1852, 1717, 64976, 7511, 6695, 27102, 643641, 30832, 117581, 58491, 10783, 7009	73	9258	14999	0.9986993847601631	1.0	0.9999948075766213	99.99997135518183
GOTERM_BP_ALL	GO:0065007~biological regulation	51	56.666666666666664	0.6006532973228287	2145, 23204, 327657, 7593, 4494, 9922, 51043, 163050, 8841, 1101, 3198, 25897, 22800, 5329, 5600, 347902, 80317, 55298, 1240, 5648, 1852, 1717, 6695, 3916, 643641, 117581, 58491, 286133, 83752, 90007, 79366, 53358, 2074, 962, 924, 55217, 345275, 6909, 7768, 5799, 116984, 26509, 116535, 94081, 400935, 27102, 10497, 909, 30832, 7009, 10783	73	10505	14999	0.997501515912188	1.0	0.9999943621997021	99.99997838963137
GOTERM_BP_ALL	GO:1902680~positive regulation of RNA biosynthetic process	7	7.777777777777778	0.6012641455395067	2145, 7593, 79366, 80317, 2074, 163050, 8841	73	1300	14999	1.106354056902002	1.0	0.9999938932813696	99.99997893571899
GOTERM_BP_ALL	GO:0071704~organic substance metabolic process	47	52.22222222222223	0.6018468962828419	286133, 2145, 90007, 83752, 23204, 327657, 7593, 79366, 51043, 163050, 2074, 53358, 60625, 8841, 55217, 345275, 1101, 353497, 8815, 6909, 3198, 25897, 7768, 23193, 79786, 5799, 9167, 5329, 728294, 5600, 80317, 55298, 4723, 1240, 5648, 1852, 1717, 64976, 7511, 6695, 27102, 643641, 30832, 117581, 58491, 10783, 7009	73	9687	14999	0.9968917529636527	1.0	0.9999933881797423	99.99997944457277
GOTERM_BP_ALL	GO:0043170~macromolecule metabolic process	40	44.44444444444444	0.6120601104996566	286133, 2145, 83752, 23204, 327657, 7593, 79366, 51043, 163050, 2074, 53358, 60625, 8841, 1101, 8815, 353497, 6909, 3198, 25897, 7768, 79786, 5799, 5329, 728294, 5600, 80317, 55298, 1240, 5648, 1852, 64976, 7511, 6695, 27102, 643641, 30832, 117581, 58491, 10783, 7009	73	8267	14999	0.9941490428191969	1.0	0.9999916090520221	99.99998668832681
GOTERM_BP_ALL	GO:0044271~cellular nitrogen compound biosynthetic process	22	24.444444444444443	0.615041314463573	2145, 5600, 7593, 79366, 51043, 80317, 163050, 2074, 1240, 8841, 55217, 353497, 6909, 64976, 3198, 7768, 27102, 643641, 30832, 117581, 58491, 7009	73	4520	14999	1.000054552066917	1.0	0.999990008027011	99.99998829918472
GOTERM_MF_ALL	GO:1990837~sequence-specific double-stranded DNA binding	4	4.444444444444445	0.6200836975125381	6909, 7593, 51043, 80317	71	680	15016	1.244076222038111	1.0	0.9986378156533589	99.99975825319038
GOTERM_BP_ALL	GO:0051254~positive regulation of RNA metabolic process	7	7.777777777777778	0.632988093335868	2145, 7593, 79366, 80317, 2074, 163050, 8841	73	1342	14999	1.0717289671926995	1.0	0.9999904605586284	99.9999947331765
GOTERM_BP_ALL	GO:1901362~organic cyclic compound biosynthetic process	20	22.22222222222222	0.6412305899378423	2145, 5600, 7593, 79366, 51043, 80317, 163050, 2074, 1240, 8841, 1717, 353497, 6909, 3198, 7768, 643641, 30832, 117581, 58491, 7009	73	4153	14999	0.989481114493896	1.0	0.9999869582548311	99.99999639743042
GOTERM_BP_ALL	GO:0034645~cellular macromolecule biosynthetic process	22	24.444444444444443	0.6420319468796556	2145, 5600, 7593, 79366, 51043, 80317, 163050, 2074, 1240, 8841, 353497, 6909, 64976, 3198, 7768, 27102, 643641, 30832, 117581, 58491, 7009, 5329	73	4578	14999	0.9873845730324303	1.0	0.9999862456203326	99.99999652963474
GOTERM_BP_ALL	GO:0031326~regulation of cellular biosynthetic process	19	21.11111111111111	0.6437024573749563	2145, 5600, 7593, 79366, 51043, 80317, 163050, 2074, 1240, 8841, 6909, 3198, 7768, 27102, 643641, 30832, 117581, 58491, 7009	73	3946	14999	0.989318123433475	1.0	0.999984768239099	99.99999679070297
GOTERM_BP_ALL	GO:0008152~metabolic process	48	53.333333333333336	0.6474771888974478	286133, 2145, 90007, 83752, 23204, 327657, 7593, 79366, 51043, 163050, 53358, 2074, 60625, 8841, 55217, 345275, 1101, 353497, 8815, 6909, 339761, 3198, 25897, 7768, 23193, 79786, 5799, 9167, 5329, 728294, 5600, 80317, 55298, 4723, 1240, 5648, 1852, 1717, 64976, 7511, 6695, 27102, 643641, 30832, 117581, 58491, 10783, 7009	73	9992	14999	0.9870252366276582	1.0	0.9999853472996475	99.99999731421732
GOTERM_BP_ALL	GO:0019219~regulation of nucleobase-containing compound metabolic process	18	20.0	0.6584708504927733	2145, 5600, 7593, 79366, 51043, 80317, 163050, 2074, 1240, 8841, 6909, 3198, 7768, 643641, 30832, 117581, 58491, 7009	73	3764	14999	0.9825673649425706	1.0	0.999985871224638	99.99999841869388
GOTERM_BP_ALL	GO:0034654~nucleobase-containing compound biosynthetic process	19	21.11111111111111	0.6621328767993477	2145, 5600, 7593, 79366, 51043, 80317, 163050, 2074, 1240, 8841, 353497, 6909, 3198, 7768, 643641, 30832, 117581, 58491, 7009	73	3985	14999	0.9796359636307385	1.0	0.9999853763532945	99.99999867950555
GOTERM_BP_ALL	GO:0048523~negative regulation of cellular process	19	21.11111111111111	0.6658583572396639	90007, 23204, 327657, 5600, 7593, 347902, 79366, 80317, 163050, 8841, 5648, 1101, 1852, 6909, 6695, 27102, 117581, 7009, 5329	73	3993	14999	0.9776732569668153	1.0	0.9999838198276728	99.99999890295278
GOTERM_BP_ALL	GO:0010467~gene expression	23	25.555555555555554	0.6691632583315466	2145, 83752, 5600, 7593, 79366, 51043, 80317, 163050, 2074, 60625, 1240, 8841, 5648, 6909, 64976, 3198, 7768, 27102, 643641, 30832, 117581, 58491, 7009	73	4850	14999	0.9743736760344585	1.0	0.9999842914047725	99.99999907093043
GOTERM_MF_ALL	GO:0003690~double-stranded DNA binding	4	4.444444444444445	0.6844313735180997	6909, 7593, 51043, 80317	71	748	15016	1.1309783836710101	1.0	0.9995422530452781	99.99997975210317
GOTERM_BP_ALL	GO:0018130~heterocycle biosynthetic process	19	21.11111111111111	0.6859953326139834	2145, 5600, 7593, 79366, 51043, 80317, 163050, 2074, 1240, 8841, 353497, 6909, 3198, 7768, 643641, 30832, 117581, 58491, 7009	73	4037	14999	0.9670174176538253	1.0	0.9999892292977038	99.99999961195395
GOTERM_MF_ALL	GO:0043565~sequence-specific DNA binding	5	5.555555555555555	0.6878416673022381	6909, 3198, 7593, 51043, 80317	71	992	15016	1.0659927305770105	1.0	0.9994959829694966	99.99998248858145
GOTERM_BP_ALL	GO:0051171~regulation of nitrogen compound metabolic process	19	21.11111111111111	0.6882446983625892	2145, 5600, 7593, 79366, 51043, 80317, 163050, 2074, 1240, 8841, 6909, 3198, 7768, 27102, 643641, 30832, 117581, 58491, 7009	73	4042	14999	0.9658212061030413	1.0	0.9999892239678536	99.99999965590382
GOTERM_BP_ALL	GO:0019438~aromatic compound biosynthetic process	19	21.11111111111111	0.6918267122168373	2145, 5600, 7593, 79366, 51043, 80317, 163050, 2074, 1240, 8841, 353497, 6909, 3198, 7768, 643641, 30832, 117581, 58491, 7009	73	4050	14999	0.9639134111280229	1.0	0.9999889143472795	99.99999971636116
GOTERM_BP_ALL	GO:0009891~positive regulation of biosynthetic process	8	8.88888888888889	0.7025429819962327	2145, 7593, 79366, 80317, 2074, 163050, 8841, 345275	73	1668	14999	0.985447258631451	1.0	0.9999909293588908	99.99999984304694
GOTERM_BP_ALL	GO:0009059~macromolecule biosynthetic process	22	24.444444444444443	0.7094984805545921	2145, 5600, 7593, 79366, 51043, 80317, 163050, 2074, 1240, 8841, 353497, 6909, 64976, 3198, 7768, 27102, 643641, 30832, 117581, 58491, 7009, 5329	73	4732	14999	0.9552507555668777	1.0	0.9999910661511257	99.99999989432786
GOTERM_BP_ALL	GO:0006357~regulation of transcription from RNA polymerase II promoter	8	8.88888888888889	0.7400691937270423	2145, 6909, 7593, 79366, 80317, 163050, 8841, 7009	73	1732	14999	0.949033503116201	1.0	0.9999936020515425	99.99999998353539
GOTERM_BP_ALL	GO:0009893~positive regulation of metabolic process	13	14.444444444444443	0.7471011023450724	2145, 5600, 7593, 25897, 79366, 51043, 80317, 163050, 2074, 8841, 5329, 345275, 1852	73	2869	14999	0.9310055052354645	1.0	0.9999938601808821	99.99999998959109
GOTERM_BP_ALL	GO:0010557~positive regulation of macromolecule biosynthetic process	7	7.777777777777778	0.7475964596747717	2145, 7593, 79366, 80317, 2074, 163050, 8841	73	1515	14999	0.949346715493467	1.0	0.9999935523716985	99.99999998992678
GOTERM_BP_ALL	GO:0034641~cellular nitrogen compound metabolic process	27	30.0	0.7476054926096681	2145, 7593, 79366, 51043, 2074, 163050, 60625, 8841, 55217, 8815, 353497, 6909, 3198, 7768, 9167, 5600, 80317, 4723, 1240, 64976, 7511, 27102, 643641, 30832, 117581, 58491, 7009	73	5891	14999	0.9417035040681977	1.0	0.9999931193457721	99.9999999899328
GOTERM_BP_ALL	GO:0048518~positive regulation of biological process	22	24.444444444444443	0.7540559935032101	2145, 23204, 5600, 7593, 347902, 79366, 51043, 80317, 163050, 2074, 1240, 8841, 5648, 1852, 345275, 6909, 25897, 10497, 3916, 22800, 10783, 5329	73	4844	14999	0.9331640328948111	1.0	0.9999928705686433	99.99999999346994
GOTERM_BP_ALL	GO:0090304~nucleic acid metabolic process	21	23.333333333333332	0.7664096403795101	2145, 5600, 7593, 79366, 51043, 80317, 163050, 2074, 60625, 1240, 8841, 8815, 353497, 6909, 3198, 7768, 643641, 30832, 117581, 58491, 7009	73	4662	14999	0.9255214118227817	1.0	0.9999932416891005	99.99999999724129
GOTERM_BP_ALL	GO:0016070~RNA metabolic process	19	21.11111111111111	0.7665028862042996	2145, 5600, 7593, 79366, 51043, 80317, 163050, 2074, 60625, 1240, 8841, 6909, 3198, 7768, 643641, 30832, 117581, 58491, 7009	73	4230	14999	0.9228958191651284	1.0	0.9999928373081062	99.99999999725965
GOTERM_BP_ALL	GO:0010604~positive regulation of macromolecule metabolic process	12	13.333333333333334	0.7666587321777873	2145, 5600, 7593, 25897, 79366, 51043, 80317, 2074, 163050, 8841, 5329, 1852	73	2690	14999	0.9165758517085094	1.0	0.9999924297356261	99.99999999729006
GOTERM_BP_ALL	GO:0044237~cellular metabolic process	43	47.77777777777778	0.7708165567683349	2145, 90007, 83752, 23204, 327657, 7593, 79366, 51043, 163050, 2074, 53358, 60625, 8841, 55217, 1101, 353497, 8815, 6909, 3198, 25897, 7768, 79786, 5799, 9167, 5329, 728294, 5600, 80317, 55298, 4723, 1240, 5648, 1852, 64976, 7511, 6695, 27102, 643641, 30832, 117581, 58491, 10783, 7009	73	9277	14999	0.9523582405152823	1.0	0.999992158637875	99.99999999799365
GOTERM_BP_ALL	GO:0045935~positive regulation of nucleobase-containing compound metabolic process	7	7.777777777777778	0.776128169438974	2145, 7593, 79366, 80317, 2074, 163050, 8841	73	1566	14999	0.9184292937245228	1.0	0.9999926718279284	99.99999999864438
GOTERM_BP_ALL	GO:0050794~regulation of cellular process	44	48.888888888888886	0.7838393691293998	2145, 90007, 83752, 23204, 327657, 7593, 79366, 51043, 9922, 962, 163050, 2074, 53358, 8841, 924, 1101, 6909, 3198, 25897, 7768, 22800, 116984, 5329, 5600, 347902, 80317, 55298, 26509, 116535, 1240, 5648, 1852, 400935, 1717, 6695, 10497, 27102, 643641, 3916, 30832, 117581, 58491, 10783, 7009	73	9517	14999	0.9499309814736715	1.0	0.9999933564662391	99.99999999924557
GOTERM_BP_ALL	GO:0046483~heterocycle metabolic process	24	26.666666666666668	0.7856890119869844	2145, 5600, 7593, 79366, 51043, 80317, 4723, 163050, 2074, 60625, 1240, 8841, 8815, 353497, 6909, 3198, 7768, 27102, 643641, 9167, 30832, 117581, 58491, 7009	73	5360	14999	0.9199959108566754	1.0	0.9999930153060791	99.99999999934656
GOTERM_BP_ALL	GO:1901360~organic cyclic compound metabolic process	25	27.77777777777778	0.7861754817372979	2145, 7593, 79366, 51043, 2074, 163050, 60625, 8841, 353497, 8815, 6909, 3198, 7768, 9167, 5600, 80317, 4723, 1240, 1717, 27102, 643641, 30832, 117581, 58491, 7009	73	5575	14999	0.9213710915903925	1.0	0.9999927288000863	99.99999999937091
GOTERM_BP_ALL	GO:0006725~cellular aromatic compound metabolic process	24	26.666666666666668	0.8007755638836715	2145, 5600, 7593, 79366, 51043, 80317, 4723, 163050, 2074, 60625, 1240, 8841, 8815, 353497, 6909, 3198, 7768, 27102, 643641, 9167, 30832, 117581, 58491, 7009	73	5405	14999	0.912336370433262	1.0	0.9999949514786113	99.99999999980717
